name,author_title,review_text,review_rating,review_datetime_utc
Pantai Pelang,Bambang Wiyono,Tepi laut yg amat indah dan air terjun yg amat sejuk.......Juuuooo....s tenan Nda 👍👍👍,5,04/24/2024 09:25:41
Pantai Pelang,Ekojohan Dermawan,Pantai luas dan nyaman banyak orang yng berkemah disana juga dekat dengan air terjun,3,04/24/2024 06:51:14
Pantai Pelang,Iven Nav,"Pantai paling bagus, tetapi sayang sepi pengunjung. Ada air terjunnya juga. Bagus untuk spot foto",5,04/21/2024 22:51:04
Pantai Pelang,herry arjo sukilan,,5,04/21/2024 09:39:47
Pantai Pelang,Florent santoso,Agak kotor sih... Tapi view lautnya baguuuus,4,04/20/2024 00:32:02
Pantai Pelang,Ady Aja,Sangat membantu,5,04/16/2024 07:07:28
Pantai Pelang,Aretha Neelam,"Panas pantainya😄😄😄
Untuk akses jalan kurang oke,becek masih tanah..pak kepala daerahnya gmn se gak d dukung sarana wisatanya
Uda d buatin JLS lo pak
Tinggal anda kasi fasilitas untuk jalannya
Jaga kebersihan aja se banyak sampah",4,04/13/2024 16:06:41
Pantai Pelang,Titik Sundari Sundari,"Sungguh indah pesonamu pelang beach
Pantai yg masih alami bngt👍🏻",5,04/12/2024 12:05:01
Pantai Pelang,Suripto Hariadi,"Wisata pantai yang bagus,",5,04/12/2024 09:14:47
Pantai Pelang,Hasmianda Triara Santosa,,5,04/11/2024 14:54:17
Pantai Pelang,Bung Tomo,,3,04/02/2024 12:23:37
Pantai Pelang,Mahendra Rafael jaztiano,,3,03/19/2024 21:00:46
Pantai Pelang,Edi Purwanto,"𝘜𝘯𝘵𝘶𝘬 𝘱𝘢𝘯𝘵𝘢𝘪𝘯𝘺𝘢 𝘪𝘯𝘥𝘢𝘩 𝘴𝘪𝘩,,, 𝘵𝘱 𝘬𝘶𝘳𝘢𝘯𝘨 𝘥𝘭𝘮 𝘬𝘦𝘣𝘦𝘳𝘴𝘪𝘩𝘢𝘯 𝘥𝘢𝘯 𝘺𝘨 𝘣𝘪𝘬𝘪𝘯 𝘵𝘦𝘳𝘬𝘦𝘴𝘢𝘯 𝘢𝘪𝘳 𝘵𝘦𝘳𝘫𝘶𝘯𝘯𝘺𝘢,,, 𝘣𝘶𝘢𝘵 𝘱𝘦𝘳𝘵𝘢𝘮𝘢 𝘬𝘦𝘴𝘢𝘯𝘢 𝘬𝘢𝘭𝘢𝘶 𝘮𝘢𝘶 𝘬𝘦 𝘢𝘪𝘳 𝘵𝘦𝘳𝘫𝘶𝘯𝘯𝘺𝘢 𝘴𝘦𝘣𝘢𝘪𝘬𝘯𝘺𝘢 𝘪𝘬𝘶𝘵𝘪 𝘱𝘦𝘵𝘶𝘯𝘫𝘶𝘬 𝘢𝘳𝘢𝘩,,, 𝘫𝘨𝘯 𝘭𝘸𝘵 𝘱𝘢𝘯𝘵𝘢𝘪 𝘴𝘰𝘢𝘭𝘯𝘺𝘢 𝘬𝘢𝘭𝘰 𝘫𝘭 𝘭𝘸𝘵 𝘱𝘢𝘯𝘵𝘢𝘪 𝘩𝘢𝘳𝘶𝘴 𝘯𝘺𝘦𝘣𝘳𝘢𝘯𝘨 𝘴𝘶𝘯𝘨𝘢𝘪...",3,03/10/2024 08:47:38
Pantai Pelang,dwiynu25,"Bagus dan indah sekali pantainya. Ada air terjunnya juga. Tersedia gasebo2, kolam renang kecil (air sungai), camping ground. Pasir putih bersih. Parkir mobil dan motor luas memadai. Masuk bayar retribusi. Tidak boleh mandi di laut karena ombaknya besar.",5,03/05/2024 09:55:29
Pantai Pelang,Abaabiil Hadianto,Bagus,5,02/22/2024 03:03:27
Pantai Pelang,Dinar Melayani,,5,02/21/2024 07:21:14
Pantai Pelang,Kusuma Adinata,,5,02/20/2024 13:42:18
Pantai Pelang,Angga Setiawan,Jos,5,02/20/2024 11:31:14
Pantai Pelang,Reni Yanuar,,4,02/16/2024 13:10:51
Pantai Pelang,Arie Prastyowati,Perlu banyak pembenahan... Terutama kebersihan dan pemeliharaan sarpras. Terimakasih,3,02/15/2024 00:12:25
Pantai Pelang,Tri Rahayuningdiah,"Rasanya Gak Pengen pulang... pantai yang bersih Belum begitu terjamah....
Betah bgt Dstu
GK ada HTM..

Apa Lagi saat arah masuk Lurus Trus Arah Kanan.... MasyaAllah 😘...ada Air Terjun Yang iiiiinnnnndaaaahhhhh...",5,02/14/2024 02:22:45
Pantai Pelang,Budy Hayati Ningsih,,5,02/11/2024 02:59:28
Pantai Pelang,Dian Lupek,Sangat tidak terawat jalananya becek kolam renang anak nya kotor sekali,1,02/09/2024 07:13:19
Pantai Pelang,LOHJINAWI NUSANTARA,Pantai yg indah juga air terjun yg penuh misteri tak ada duanya,5,01/28/2024 20:01:03
Pantai Pelang,Schutzst4ffel,Pantai yang indah tapi kotor,4,01/23/2024 09:13:11
Pantai Pelang,vicky yoke,Tempat pembelian bibit ungul,5,01/23/2024 00:57:24
Pantai Pelang,Yosep Eka,,5,01/16/2024 10:35:18
Pantai Pelang,Shinta Maulidya,"pantainya cakep sekali, masih terbilang sepi, jadi oke bgt buat foto2 dan santai",5,01/13/2024 02:31:04
Pantai Pelang,Arin Praja,,5,01/13/2024 01:28:53
Pantai Pelang,Mh Badrut Tamam,"Pantai yang dulu sepi kini ramai. Apalagi pas liburan.

Sayang pas ke sini masih sisa kemarau jadi air terjunnya tidak ada.",5,01/11/2024 10:56:52
Pantai Pelang,Toni Indarta,"Bagus, cuma kamar mandi terlalu jauh dari pantai. Jln kaki dari parkiran mobil juga lumayan jauh",4,01/10/2024 06:33:39
Pantai Pelang,Roni asfi'i,,5,01/08/2024 08:14:53
Pantai Pelang,Iqbal Tsani,,3,01/08/2024 05:19:42
Pantai Pelang,egass setyaa,Pantai dengan air terjun nya keren banget dec,5,01/05/2024 13:47:26
Pantai Pelang,briana Blitar,,5,01/05/2024 05:22:09
Pantai Pelang,Dini Arifah,Pantai yang indah dan luas. Spot foto alam bagus dan sebenarnya banyak fasilitas seperti kolam renang dan taman namun terkesan kurang terawat. Ada penjual makanan dan minuman. Ada air terjun yang katanya airnya akan deras ketika sudah musim hujan. Saya sendiri kesana pas belum musim hujan. Dilarang mandi di pantai. Ada beberapa gazebo di area taman dan tempat duduk di dekat pantai. Tiket masuk lumayan murah tapi belum termasuk tiket untuk pantai di sekitarnya.,5,01/04/2024 05:30:12
Pantai Pelang,Ade Setiawan,"Air terjunnya indah sejuk, dan masih asri",4,01/02/2024 18:36:19
Pantai Pelang,budi nurcahyo,"keren sik dua tempat ada dua tempat wisata sekaligus
pantai dan air terjun di satu lokasi yang sama
pantainya semoga kedepannya sampah makin berkurang
fasilitas pendukung seperti toilet, tempat bilas aman semua
keren",5,01/02/2024 06:57:59
Pantai Pelang,Bu Dhe,,5,12/31/2023 10:01:04
Pantai Pelang,Eva Gusti,Ga boleh mandi di laut,4,12/30/2023 15:17:00
Pantai Pelang,Hikmah Choirunnisa,,5,12/29/2023 10:15:37
Pantai Pelang,Tukang Sembarang Dhengah,"Panas, Fasilitas nya serba buruk. Padahal bayarnya mahhhalll. So bad so sad 😩. Padahal potensinya bagus",1,12/28/2023 09:34:25
Pantai Pelang,Muhamad zainul Zainul,Ramai,5,12/25/2023 10:47:22
Pantai Pelang,Nox,"Tempatnya bagus dan adem.
Kombinasi pantai dan air terjunnya warbyasah.",5,12/25/2023 08:36:47
Pantai Pelang,Anjar Trisno Wiyoto,Pemandangan SMP NEGERI 6 SATU ATAP NGRAYUN Dari atas tebing,5,12/23/2023 06:10:44
Pantai Pelang,Sundoyo,Bagus,5,12/21/2023 10:55:59
Pantai Pelang,Make Aqil,,5,12/16/2023 11:18:46
Pantai Pelang,Sam Crez,,5,12/16/2023 03:04:43
Pantai Pelang,Vizeluayu vian,"Pantai alami yang dilengkapi dengan air terjun,danau,gua, dan bukit karang yang indah",4,12/15/2023 09:33:08
Pantai Pelang,Rizky Amaliana,Pantai yg ada air terjunnya. Akses mudah,4,12/11/2023 07:20:25
Pantai Pelang,Hadi Wijaya,Sarana wisata bahari yang sangat indah dan menarik aman dan sejuk,5,12/08/2023 22:40:06
Pantai Pelang,Fitria Dhany,,5,11/22/2023 06:57:14
Pantai Pelang,Artie Rahardjo,,5,11/14/2023 10:45:32
Pantai Pelang,widodo,,4,11/06/2023 08:22:00
Pantai Pelang,Luthfi Rahma,,5,10/28/2023 10:47:14
Pantai Pelang,Christian Feuillet,"Accès facile. Plage propre, pas de plastiques.
Exceptionnel dans la région.",5,10/28/2023 03:56:43
Pantai Pelang,Teguh Riyanto,Krang bersih,1,09/27/2023 10:15:38
Pantai Pelang,Fitra Zoen,,5,09/24/2023 02:45:22
Pantai Pelang,Bactiar Riswans,"Tempat bagus , tolong di tingkat kan lagi kebersihan nya",4,09/23/2023 04:38:30
Pantai Pelang,marsell_ gitta,,4,09/18/2023 07:25:14
Pantai Pelang,ILMI FILDAN FAUZI,,3,09/16/2023 05:39:36
Pantai Pelang,Cinta Aga,"Kurang perawatan akses jalan masuk, maupun pantai nya",4,09/11/2023 04:38:24
Pantai Pelang,agrian,,4,08/20/2023 02:02:27
Pantai Pelang,Ramndan Ratrian,,4,08/19/2023 10:14:46
Pantai Pelang,Dian Agus,banyak tempat bermain air ramah anak kecil,4,08/11/2023 07:57:21
Pantai Pelang,RIFALDI WAHYU,"Pantai dengan air terjun terbaik di Trenggalek.
Pantainya luas, fasilitas penunjang lumayan lengkap, jalan menuju pantai sebagian besar sudah bagus. Disarankan berwisata pada weekday karena suasana tidak terlalu ramai.
Minus cuma satu yaitu sampah yang berserakan di pinggir pantai, mungkin belum sempat dibersihkan.
Cocok buat piknik karena ada area rerumputan yang cukup luas.",5,08/10/2023 04:15:53
Pantai Pelang,Santi Kusuma,,5,07/29/2023 04:54:35
Pantai Pelang,Na Wan,Sejuk poll,5,07/28/2023 16:33:42
Pantai Pelang,Fidia Sukma Ayu,,4,07/27/2023 07:57:49
Pantai Pelang,dewa. mades,"Pantai indah, bersih dan tempat bermainnya cukup luas",5,07/24/2023 04:38:54
Pantai Pelang,Imelda Youlanda,"Enak banget pantainya,mana deket sama air terjun",4,07/20/2023 07:37:20
Pantai Pelang,dinka prisma,Gak sia-sia perjalanan jauhku...,5,07/19/2023 12:37:34
Pantai Pelang,indra rahmad,,4,07/19/2023 11:32:34
Pantai Pelang,Rusbandi Pujokusumo,,5,07/18/2023 07:43:41
Pantai Pelang,DADANG DJOKO PRANOTO (GUNDUL/PANJHUL),Pantai yg bersih & ada air terjun juga,5,07/18/2023 05:42:27
Pantai Pelang,Dyan Fatma,,3,07/14/2023 22:30:03
Pantai Pelang,Tiyo Mahesa,Sangat Rekomended Buat yang mau Liburan,4,07/11/2023 11:13:45
Pantai Pelang,Budi Ekowaluyo,,4,07/05/2023 09:23:45
Pantai Pelang,puguh santoso,,5,07/04/2023 09:49:54
Pantai Pelang,Mart Satria,Suka sekali air terjunnya,5,07/03/2023 21:17:20
Pantai Pelang,Keinggrisan Com,"Keren tempatnya ada air terjunnya, sepanjang perjalanan juga bagus",5,07/01/2023 06:04:53
Pantai Pelang,Ardi Kurniadi,Keren.. ada air terjunnya juga,5,06/29/2023 15:11:27
Pantai Pelang,Demak City,Mantap,5,06/26/2023 18:25:23
Pantai Pelang,Night Angel,bintang 5 kalo jalanannya enak 😅,4,06/26/2023 06:22:15
Pantai Pelang,Seif Rehman,"Pengalaman pertama berkunjung ke pantai pelang kita ambil jalur gunung penuh tanjakan
Eeh menantang banget ga si",5,06/25/2023 16:08:41
Pantai Pelang,Pry Sableng,,5,06/21/2023 01:53:05
Pantai Pelang,Yongki Sutiono,,5,06/17/2023 06:44:04
Pantai Pelang,Witri Iswarini,,5,06/16/2023 01:03:58
Pantai Pelang,Muhammad Erril,,5,06/10/2023 22:52:26
Pantai Pelang,ayu faida,,5,06/06/2023 06:35:54
Pantai Pelang,Nissa Isma,,5,05/23/2023 11:55:18
Pantai Pelang,Wahyu Riswandi,Bagus so beautiful,5,05/22/2023 10:20:04
Pantai Pelang,RideR SFU,"Tiket cm 10k,parkiran luas,ada pantai dan air terjun,bebas pilih mana yg cocok",3,05/21/2023 08:55:09
Pantai Pelang,Susila Bin Wiratno,"Tempatnya di perindah lagi dong,biar tambah asyik",3,05/21/2023 02:11:16
Pantai Pelang,Rahel Clara,,5,05/19/2023 07:35:02
Pantai Pelang,Eka Kris,,4,05/19/2023 07:21:34
Pantai Pelang,Leonida Rukmono,Perpaduan pantai dan air terjun,5,05/16/2023 21:12:23
Pantai Pelang,Andree Sweet,Amazing beach...,5,05/14/2023 20:20:57
Pantai Pelang,khosi 1927,Sangat cocok buat healing,5,05/10/2023 11:59:21
Pantai Pelang,yunita rena,,5,05/10/2023 01:29:09
Pantai Pelang,Dudik Setywan,Pantainya bersih,5,05/09/2023 22:14:42
Pantai Pelang,Ahmad Ayis,,5,05/07/2023 23:08:29
Pantai Pelang,Tyo Khong,,5,05/05/2023 11:43:13
Pantai Pelang,Joko Tri Cahyono,,5,05/05/2023 06:31:35
Pantai Pelang,Ahmad Wahid,,4,05/05/2023 04:34:31
Pantai Pelang,Dedik pramono,,5,05/04/2023 22:57:37
Pantai Pelang,Jujur Setiyono,,5,05/03/2023 09:32:03
Pantai Pelang,Arinarin_,"Pesisirnya luas sekali. Bagus air terjunnya, batunya tidak licin, jadi bisa dinaiki",5,05/02/2023 07:02:25
Pantai Pelang,Samsul hadi,,5,05/01/2023 07:48:11
Pantai Pelang,Mas Ary,"Pantai KLAYAR memang terkenal,tapi saya pribadi lebih nyaman di Pantai Pelang,karna suasananya lebih tenang dan mudah menikmati",5,05/01/2023 07:45:39
Pantai Pelang,FAREL RISKI,,5,04/30/2023 04:26:46
Pantai Pelang,Ambon Manise,,5,04/27/2023 23:57:54
Pantai Pelang,Angga Dhany Putu Mardi,Bagus,5,04/27/2023 00:18:28
Pantai Pelang,yh ijrbfj,,5,04/25/2023 17:01:28
Pantai Pelang,Puji Laksono,,4,04/25/2023 15:08:42
Pantai Pelang,Supriyono,Sangat menyenangkan dan bisa menghilangkan penat saat liburan di desa pasti anak - anak ngajak ke sini,5,04/24/2023 10:40:25
Pantai Pelang,Resia Nory Fitriani,"Wisata air three in one..
Ada air terjun, ada pantai dengan ombaknya yg besar.. ada jg kolam bt anak2.. lengkap sudah.. have fun",5,04/23/2023 11:32:32
Pantai Pelang,Arief Khoirudin,"Pantainya bagus tapi ombaknya tinggi (tidak disarankan untuk berenang), ada air terjunnya juga.",5,03/20/2023 15:58:50
Pantai Pelang,Bani Rohmatusalim (BANI.R.S.),,2,03/13/2023 15:59:05
Pantai Pelang,Hadi Supeno,,5,03/08/2023 07:53:09
Pantai Pelang,Lasian Dono,Anak-Anak agak kecewa karena tidak boleh mandi di pantai. Dan indahnya di air terjun,3,02/27/2023 11:59:57
Pantai Pelang,Dodik Roselma,"Pantai dgn fasilitas super lengkap...
Pantai+kolam+air terjun+warkop+sungai",5,02/08/2023 07:27:39
Pantai Pelang,Laela Masruro,"Tempatnya bagus, akses jalan sudah baik. Selain pantai yang cantik, kita juga bisa menikmati spot air terjun alami di lokasi seberang. Cuma pada spot menuju air terjun lebih baik ditingkatkan perawatannya supaya terlihat lebih asri;)",5,02/06/2023 13:43:35
Pantai Pelang,Nik Azizah,,5,01/28/2023 08:46:49
Pantai Pelang,Nia Sulis,"Tempat yg bagus Ada pantai ada air terjun,, tempat yg luas hati2 licin...🍒",5,01/25/2023 15:38:43
Pantai Pelang,Maya Shinta,Akses masuk mulai dibenahi krn becek. Maklum waktu datang musim hujan. Tempat wisatanya OK. INdah...,5,01/24/2023 03:25:20
Pantai Pelang,DG • Official,,5,01/23/2023 12:45:08
Pantai Pelang,tri Septina,,5,01/15/2023 09:47:01
Pantai Pelang,Dwi Kustiono,,4,01/09/2023 00:36:14
Pantai Pelang,hilmi alfakhri channel,,5,01/06/2023 04:39:54
Pantai Pelang,Jisyakila Reiva,,5,01/04/2023 03:28:06
Pantai Pelang,nuraini hana,,5,12/29/2022 02:06:29
Pantai Pelang,Hanifan Nabila 'Ullayya,"Pantai Pelang sangat bagus, dengan HTM hanya 10 ribu rupiah dan biaya parkir motor 2 ribu rupiah, bisa menikmati pemandangan alam berupa pantai pasir putih yang indah. Tidak hanya pantai, dalam satu lokasi disuguhi aliran sungai yang tenang, air terjun dan sendang widodari serta kolam di tengah perjalanan. Pantai termasuk sepi sehingga cocok untuk menenangkan fikiran🌄🏝️👍",5,12/26/2022 03:10:52
Pantai Pelang,Antonius Adek Musyaya,"Sebenarnya bagus, hanya saja fasilitas umum yg perlu dirawat dan dijaga. Harga tiket juga tergolong murah satu orang 10 rb.",5,12/25/2022 05:15:18
Pantai Pelang,Nida Nafila,,5,12/17/2022 22:58:25
Pantai Pelang,Agus Fitri,,5,12/14/2022 09:12:15
Pantai Pelang,Riadi Annonim,"Indah bangett, sepi sangat cocok untuk acara keluarga",5,11/09/2022 10:42:50
Pantai Pelang,Arif Usman,Kurang perawatan,3,11/07/2022 10:39:05
Pantai Pelang,Triadi Rochsantoso,"Pantai selatan tapi ada air terjun dan lain2, nyaman untuk keluarga .",5,10/11/2022 08:59:38
Pantai Pelang,Herlina Eka,,4,10/03/2022 22:36:50
Pantai Pelang,Oyeks Oyeks,,5,10/02/2022 11:39:14
Pantai Pelang,Intan gandini123,"jelek, banyak sampah, nggak kerawat Tempatnya, pokoknya ga wor it bangettt sama tiketnya",2,09/24/2022 19:13:29
Pantai Pelang,zada,,5,09/17/2022 00:17:00
Pantai Pelang,sigit utomo,"Lokasi wisata yang masih alami, semoga tetap asri dan terjaga kebersihannya..",5,09/15/2022 03:36:52
Pantai Pelang,Bayu Tri,Alami,5,09/12/2022 14:17:14
Pantai Pelang,Robba niyin,,5,08/28/2022 10:26:34
Pantai Pelang,Pandan Alum,"Masih alami  ,",5,08/22/2022 00:34:58
Pantai Pelang,Ahmad Syafii,Bagus tapi kurang terawat mungkin efek pandemi,3,08/21/2022 12:05:04
Pantai Pelang,Pipit Novita,"Pantai, air terjun dan pemandangan nya bagus dan indah,
Tidak perlu mendekat ke bibir pantai krn ombak sangat besar, cukup di hulu sungai yg airnya sangat jernih, cocok buat anak2 main pasir",4,08/07/2022 12:01:05
Pantai Pelang,Aris Siswanto,Mantaaaaap....,5,08/06/2022 00:03:17
Pantai Pelang,prakoso leces,"Nice shore, not to big wave. Not so crowd and there is clean waterfall.",5,08/03/2022 03:06:20
Pantai Pelang,Nur Ocida,Wisata yang sangat ramah di kantong,5,07/30/2022 13:51:02
Pantai Pelang,iis Aisyah,,5,07/23/2022 10:49:48
Pantai Pelang,Hasyim Asy'ari,,5,07/21/2022 04:34:47
Pantai Pelang,Pitoyo HN,,5,07/19/2022 09:55:23
Pantai Pelang,Ayu Puspita,Bagus ada berbagai macam wisata di dalam,5,07/12/2022 01:15:01
Pantai Pelang,iwan kurniawan,,5,07/11/2022 01:24:11
Pantai Pelang,Mohammad khusnul Huda,saat singgah ke daerah paling selatan kab Trenggalek belum lengkap kalo belum mandi di air terjun pantai pelang,5,07/10/2022 15:14:48
Pantai Pelang,Tatit Trisilowati,,5,07/10/2022 10:41:54
Pantai Pelang,Elvi Ana,,5,07/10/2022 10:30:43
Pantai Pelang,Amry Amirudin,Cuma lewat,4,07/09/2022 21:23:52
Pantai Pelang,tri yuni,"Sebenarnya bagus tapi sayang kurang perawatan. Cenderung kumuh, kotor.",3,07/05/2022 20:58:09
Pantai Pelang,Hari RisQiHati,"Is ok,  saya suka banget sama air terjunnya waooww bikin pyurr pyurrr 😃",4,07/05/2022 09:27:40
Pantai Pelang,YUSUF ARIFIN TRENGGALEK,,5,06/28/2022 18:52:15
Pantai Pelang,Zul Karcox,bagus cuma kurang terawat lagi,4,06/27/2022 06:43:54
