name,author_title,review_text,review_rating,review_datetime_utc
Pantai Karanggongso,Yuniari Nukti,"Ke sini bersama rombongan RT 1 bus. Tiketnya 15 ribu, parkirnya busnya 20 ribu. Datang hari Sabtu pantainya tidak begitu ramai, tapi sayang hujan jadi banyak neduhnya

Pantainya bagus, ombaknya tidak begitu keras jadi aman buat main anak-anak. Sewa tikar 10 ribu, naik perahu 25 ribu/orang 20 menit. Ada banana boatnya jugaa..

Banyak penjual ikan bakar, saya kemarin beli kakap asap 55 ribu dapat 4 tusuk. Makan di tempat seporsi 25 ribu sambalnya kecap + nasi.

Ada penjual buah harganya murah saya sampai borong alpukat😁 dll. Durian aja lho sekotak thinwall harga 20ribu",5,03/18/2025 06:18:06
Pantai Karanggongso,Ferie Ferzha,,5,03/16/2025 14:37:35
Pantai Karanggongso,Nining Sulistyowati,"First time coba banana boat disinii
Pengalaman yang luarr biasaaa

Lautnyaa bersih
Pemandangannya syahduu",5,03/06/2025 09:05:05
Pantai Karanggongso,No Name,"Saya mengunjungi pantai ini waktu weekend dan waktu saya kesini pantainya lumayan ramai, harga masuk ke pantai ini juga lumayan murah, untuk kebersihan pantai lumayan bersih meskipun banyak pengunjung,
airnya bersih sangat segar untuk berenang disana, disekitaran pantai banyak juga pedagang dan untuk toiletnya sangat banyak dengan tarif yang bervariasi mulai dari 2000 hingga 3000,",5,03/04/2025 01:47:37
Pantai Karanggongso,Mifta Zanuba,"Tempat nya baguss, pantai nya bersih, sejuk, ada kapalnya,  dan banana both, untuk harga naik kapalnya 25/30 per orang",5,02/20/2025 08:54:18
Pantai Karanggongso,ainul mutamakin,Indah banget,5,02/14/2025 03:47:35
Pantai Karanggongso,Tsuraya Cell,,4,02/12/2025 11:56:57
Pantai Karanggongso,Yuyun Pamularsih,"Suka dengan pantai disini, ada spot sepi di pojokan sebelah barat, untuk menikmati ketenangan dan berfoto ria sangat recommend 👍",4,02/11/2025 23:36:30
Pantai Karanggongso,Wahyuni 12,,5,02/11/2025 12:33:01
Pantai Karanggongso,Dimas Raya wisata,,5,02/11/2025 02:32:48
Pantai Karanggongso,irwan Yulianto,"Pantai yg sangat indah,maknanya pun cukup ramah dikantong",5,02/10/2025 05:48:55
Pantai Karanggongso,Suprayitno 531602,,5,02/08/2025 15:19:16
Pantai Karanggongso,Dwi Sinyo,,4,01/30/2025 05:09:10
Pantai Karanggongso,Karlina Putri Ramadhani,apa boleh buat ngecamp?,5,01/26/2025 09:01:32
Pantai Karanggongso,syahrial Akbar,,5,01/24/2025 07:48:38
Pantai Karanggongso,Latifah Asmul,mantai yagesya,5,01/23/2025 23:57:20
Pantai Karanggongso,Istanda Karimah,,4,01/21/2025 01:06:32
Pantai Karanggongso,Arie,Pantai yang Rekomendasi buat Healing  Tempat Bersih Pemandangan Bagus,5,01/20/2025 23:15:47
Pantai Karanggongso,Lata Zyarni Fardan,keren,5,01/18/2025 09:40:59
Pantai Karanggongso,Suprapto Joe,,4,01/16/2025 12:24:51
Pantai Karanggongso,bjm abadi,,5,01/12/2025 09:39:18
Pantai Karanggongso,Indra Ila,,4,01/11/2025 19:17:55
Pantai Karanggongso,Ashlah Mukafy,Pantai karanggongso salah satu pantai terpopuler di Trenggalek. Menawarkan wisata perahu dan banana boat. Pantainya bersebelahan dengan pantai Simbaronce. Akses cukup mudah via JLS dengan view yang sangat indah di jalan lintas selatan...,5,01/05/2025 10:24:51
Pantai Karanggongso,Ika Agustin,Tempatnya indah ramai bayar nyapu murah ombaknya besar besar,5,01/04/2025 02:43:17
Pantai Karanggongso,Hafidh Chru,"Pertama ke pantai selatan yaa ke Karanggongso. Pantai kecil yang ramai pengunjung.
Ombak kecil silih berganti, karna memang letanknya di apit 2 daratan yang melengkung seperti guruf U, jadi ombak besar terhalang ke daratan.
Recomend banget untuk renang, mancing, atau sekedar jalan-jalan di bibir pantai",5,01/01/2025 14:36:11
Pantai Karanggongso,Mas Ikawe,"HTM untk dewasa 15 rb, anak2 10 rb, parkir mobil 5 rb, motor 2 rb  Pantainya bersih terbagi jadi 2 lokasi yg satu pasir putih, bisa naik perahu satu perahu 300 rbuan, ada banana boat juga, dipinggir pantai bisa digunakan untuk berenang namun tetap dalam pantauan dan tidak boleh jauh2 dari bibir pantai..warung sangat banyak dilokasi dan menyediakan toilet berbayar...cocok untuk keluarga maupun rombongan bisa gelar tikar untuk sekedar santai menikmati lautan skaligus untuk makan bersama",5,01/01/2025 06:35:20
Pantai Karanggongso,Lena Megawati,,4,12/31/2024 19:08:37
Pantai Karanggongso,Gisella Sabrina Ayunani,,5,12/29/2024 10:17:36
Pantai Karanggongso,Wilujeng Rahayu,Sangat bagus.......,5,12/23/2024 08:45:25
Pantai Karanggongso,Dedi Wirawan,,1,12/17/2024 17:22:04
Pantai Karanggongso,donny robyanto,,5,12/06/2024 16:51:19
Pantai Karanggongso,Dwi Ari Marfatin Nikmah,yang pasti kalo weekend full rame bgt wkwkwk,4,12/06/2024 04:45:35
Pantai Karanggongso,putri amalia,"Pantai nya bagus, ada wahana banana boat dan naik perahu 💕",5,11/25/2024 07:05:55
Pantai Karanggongso,Andika Lia,,4,11/23/2024 06:49:42
Pantai Karanggongso,Muhammad Hafizh Abdussalam,,5,11/17/2024 06:09:27
Pantai Karanggongso,dayu triw,,4,11/13/2024 15:14:47
Pantai Karanggongso,rdita fitriani,Tempat menyenangkan,5,11/11/2024 11:38:33
Pantai Karanggongso,Mohamad Andika,pelayanan di pantai karanggongso menurut saya kurang baik dan kebersihan serta parkir perlu di perbaiki,1,11/09/2024 05:50:06
Pantai Karanggongso,Eddie Cung,,5,10/21/2024 15:08:05
Pantai Karanggongso,Gyska Llagy,,5,10/20/2024 05:35:18
Pantai Karanggongso,Bagus hermawan,,5,10/17/2024 09:38:44
Pantai Karanggongso,Diwantono Wanto,Sangat istimewaaaaa,5,10/17/2024 05:14:44
Pantai Karanggongso,Morioka Moriko,😎😎😎,5,10/13/2024 13:47:02
Pantai Karanggongso,MUHAMMAD ADIANTO,,5,10/13/2024 09:41:39
Pantai Karanggongso,Zaky Muhammad,,1,10/12/2024 09:42:42
Pantai Karanggongso,Nizar A Rafsanjani,,5,10/01/2024 05:50:36
Pantai Karanggongso,khziin_ as,,4,09/24/2024 23:55:28
Pantai Karanggongso,SHOVIA INAYAH,Wisata yang gk ada loket masuk nya alias gratiss hihihi,5,09/19/2024 04:05:31
Pantai Karanggongso,Saiful Malfino,"Pantai yang indah dan sangat nyaman untuk naik kapal dan bermainan banana
Untuk tiket masuk cukup murah banyak 15.000 itupun jadi satu ndengan pantai simbaronce
Untuk naik Kapal 25.000/orang 1 kapal disi 13 orang dan
kalau Banana 40.000/orang diisi 10 orang
Untuk bus mini atau kecil bisa langsung parkir di depan pantai karanggongso pas, kalau bus besar biasanya di arahkan untuk parkir di simbaronce
Banyak yang jual makanan dan minuman dan kamar mandi yang banyak, jadi sangat aman",5,08/31/2024 08:19:06
Pantai Karanggongso,Imamatul Ummah,Pantai yang ramah untuk liburan keluarga,5,08/27/2024 12:25:26
Pantai Karanggongso,Muripah Denisha,"Pantainya bagus,airnya benar² jernih.Pemandangan sekitarnya jg gk kalah bagus.Ada wahana air seperti Banana boat dan juga kapal penumpang biasa bagi yang takut digelimpangin di laut kalo naik banana boat.Tapi tetap safety karena setiap penumpang dipakaikan pelampung.Ada banyak penjual baju² serta makanan lainnya.",5,08/22/2024 16:16:55
Pantai Karanggongso,Faie Ahmad,,5,08/18/2024 09:49:54
Pantai Karanggongso,Fajrul Falah,"pemandangan bagus, ramai pengunjung",5,07/28/2024 11:37:51
Pantai Karanggongso,Mandiri Entrepreneur Center Official,Pantainya sangat bersih dan orangnya ramah-ramah apalagi viewnya sangat memanjakan mata,5,07/28/2024 05:24:07
Pantai Karanggongso,Elly Rachmawati,Seru aja tempat & pasirnya..aplg klo mau naik perahu & banana boat..hrs pintar2 nawar,4,07/28/2024 04:37:56
Pantai Karanggongso,Muhamad Tohir,Hr libur tll ramai...kita 6 org byr 80 rb.. ga asiik trllu byk warung...dan kapal sewa sehingga anak2 mau berenang tmpatnha dikit,5,07/21/2024 06:41:03
Pantai Karanggongso,Dini Ainun Fatma,"MaasyaaAllah indah sekali, hanya saja masih banyak yang buang sampah sembarangan, sewa tikar 10rb saja, favorit beli udang asam manis diwarung dua putra minta dicampur telur 1, enak bangett, baiknya datang pagi2 sekali pas weekday biar ga terlalu ramai",5,07/20/2024 06:04:19
Pantai Karanggongso,Vivin Afirin,"Rekom buat liburan keluarga bisa menikmati suasana pantai, ada wahana banana boat dan perahu, banyak yg jual oleh2 ikan asap dan ikan segar",5,07/15/2024 04:05:22
Pantai Karanggongso,suko ningtiyas,"Tempat Wisata di Daerah Trenggalek dengan tiket masuk Rp 15.000,-
Kita bisa naik perahu dan banana boot",5,07/09/2024 18:21:31
Pantai Karanggongso,Mochamad Farid Ubaidillah,Ramai saat liburan,5,07/08/2024 14:44:54
Pantai Karanggongso,aroerno. anya,,4,07/07/2024 16:00:13
Pantai Karanggongso,Alief Riyanto,Pantai lumayan dangkal bisa buat main dan ombaknya tidak tinggi. Cukup aman untuk main air.. Namun harus tetap waspada karena banyak karang,4,07/05/2024 23:31:37
Pantai Karanggongso,Ria Irama,Ombaknya bisa mementalkan serta menyeret massa tubuhq 😀,4,07/03/2024 23:26:55
Pantai Karanggongso,Emi “Emimey” Durotul janah,,5,07/02/2024 12:00:25
Pantai Karanggongso,Sahiqut Toha,Apakah setiap hari buka,1,06/30/2024 20:19:39
Pantai Karanggongso,agung wibowo,Sampah plastik bertebaran. Semoga ke depan kebersihan lebih diperhatikan oleh dinas terkaii sembari ada aturan yg ditegakkan utk pengunjung,1,06/29/2024 09:59:47
Pantai Karanggongso,Naura Tersayang,"pemandangannya indah...adanya JLS menambah kemudahan akses menuju lokasi, tetap jaga kebersihan dan kealamiannya...tmbh maju",5,06/29/2024 03:30:13
Pantai Karanggongso,Didit Nurcahyo,,5,06/25/2024 13:12:54
Pantai Karanggongso,Earth Chan,,5,06/21/2024 21:12:13
Pantai Karanggongso,Faris Mahesa,"Salah satu destinasi unggulan di Jawa Timur. Pantainya bersih, wahana permainan air banyak dan banyak menyediakan jajanan laut khas pantai selatan Trenggalek.",5,06/18/2024 10:20:34
Pantai Karanggongso,Oppo Indonesia,,5,06/16/2024 06:19:08
Pantai Karanggongso,Mbak Wiwit,Bintang yg bicara♥,5,06/16/2024 05:29:07
Pantai Karanggongso,Ari adi Purnomo,,4,06/14/2024 15:36:25
Pantai Karanggongso,Aminatun Nafisah,bagusss bgt!!,5,06/10/2024 02:47:47
Pantai Karanggongso,Mr. Jozz,Indah,5,06/04/2024 07:27:49
Pantai Karanggongso,Muhammad Benyto Albouny Jabarizky,Indah dan bersih,5,06/02/2024 06:52:03
Pantai Karanggongso,Sintya Dewi Anggraini,,1,06/02/2024 05:20:04
Pantai Karanggongso,Nathan Fikri,,5,05/29/2024 11:30:02
Pantai Karanggongso,Mega wahida,,4,05/26/2024 14:54:27
Pantai Karanggongso,maya Maya,"Pantai yang indah, dan tidak terasa lengket panasnya. Akses jalanan juga sdh nyaman.",5,05/25/2024 09:14:37
Pantai Karanggongso,Saktiawan Senantiasa,Pantai yang pemandangan nya cantik,4,05/24/2024 16:42:48
Pantai Karanggongso,Alvia Mudjiani (L'Via),,5,05/23/2024 18:00:20
Pantai Karanggongso,Febry Mustika Yanto,,3,05/22/2024 09:01:44
Pantai Karanggongso,Suli Anto,Pantai yang bersih dan indah,5,05/20/2024 18:43:37
Pantai Karanggongso,Animerz Global,,5,05/06/2024 17:12:52
Pantai Karanggongso,Dafin Dwi alvino,,5,05/05/2024 05:59:23
Pantai Karanggongso,Ali Gufron,Mantap,3,05/01/2024 05:48:45
Pantai Karanggongso,Joko Arif,Omba besar gak bisa maen air santai,3,04/25/2024 13:58:14
Pantai Karanggongso,Anie_ka Paji,"SDH kotor
Pasir SDH enggak putih lebih ke lumpur",4,04/20/2024 07:12:35
Pantai Karanggongso,Tyo Josue,,5,04/13/2024 06:26:40
Pantai Karanggongso,Ervina Ahyudanari,,5,03/23/2024 20:22:20
Pantai Karanggongso,Minto Bagoes,,4,03/17/2024 12:01:01
Pantai Karanggongso,Tjaahjo,"Tempat yg rekomended untuk berlibur.
Jika musim durian, sangat murah..",4,03/08/2024 03:06:17
Pantai Karanggongso,SITI NUR LAILA,,5,02/29/2024 03:04:20
Pantai Karanggongso,Pujiono Pujiono,,5,02/24/2024 10:45:56
Pantai Karanggongso,Aris E. Nurcahyo,,5,01/30/2024 09:01:10
Pantai Karanggongso,TRI- A,pantainya indah & nyaman 👍👍👍,5,01/27/2024 03:55:26
Pantai Karanggongso,zizin ilma,suka sama pantainya gakala bagus juga fiunya gila masyaallah,5,01/21/2024 13:48:44
Pantai Karanggongso,Muhammad Syaihu Syaihu,,4,01/21/2024 13:11:40
Pantai Karanggongso,Heru Langon,"Orenek fee ne sopir elf....rausah rono.....males...
Nyang pantai liane ae seng simbiosis mutualisme....",1,01/21/2024 09:40:40
Pantai Karanggongso,Sur wadi,"Tempat yg sangat nyaman untuk rekreasi, air bersih, tdk terlalu besar ombaknya, aman dehh, petugas ramah2.. Tiket masuk murah,.. Wahana benana bout sangat mengasyikkan, petugasnya juga ramah dan sabar.",5,01/21/2024 06:07:19
Pantai Karanggongso,khoirul munib,,5,01/17/2024 01:42:09
Pantai Karanggongso,Mahsunah Randuwatang,,1,01/16/2024 07:44:33
Pantai Karanggongso,Sofi Azmi,"Kesini sekitar tahun lalu, enak banget ada banana boat nya, pantainya bersih dan rame banget",5,01/14/2024 09:59:18
Pantai Karanggongso,Eko Ari Setiyawan,Pantai pasir putih yang bersih dan ombak relatif kecil,5,01/14/2024 08:30:18
Pantai Karanggongso,Reza dwiandika,Apakah bisa mancing di sana,4,01/12/2024 00:35:03
Pantai Karanggongso,bayu Kediri,,5,01/09/2024 14:55:50
Pantai Karanggongso,Nindyaayp,"Tiket 15rb per orang, kesana pas tahun baru jadi rame banget full manusia, parkirnya jga susah klo pas liburan, ada wahana perahu jga 20rb per orang, kalo mau kesana mending lewat JLS pantai gemah lurus terus drpd lewat prigi, jalannya lebih halus dan cepet menurutku",4,01/06/2024 21:51:26
Pantai Karanggongso,purwanto adi,,5,01/06/2024 04:56:09
Pantai Karanggongso,akautsar plaosan,Mantab.... Bagus banyak permainannya,5,01/06/2024 01:52:30
Pantai Karanggongso,anton atmaja,Asri sejuk,5,01/02/2024 08:20:46
Pantai Karanggongso,Cah Ndeso,Pantai di sini lumayan indah panoramanya.. tambah siang tambah sippp... tempat parkirnya luass dan harga serta rasa makanan di sini sesuai standart wisata lokal..,4,12/31/2023 23:02:55
Pantai Karanggongso,Diyah Tria Yumiarti,"Pantainya cantik, Masyaa Allah Subhanallah ... tidak henti2nya kagum dg ciptaan allah. Kita bisa sewa perahu atau banana boot dg harga terjangkau, lalu keliling ke bbrp spot menarik. Toilet SANGAT BERSIH. TOPPP. Ada wisata belanja, rumah makan, dan jual ikan asap.",5,12/31/2023 04:57:23
Pantai Karanggongso,Penjaga Hati,Lumayan untuk healing melepas kepenatan bekerja,4,12/30/2023 22:42:46
Pantai Karanggongso,Fadhilah Sumaya,,5,12/30/2023 07:52:49
Pantai Karanggongso,Hary putra Bayu,"Cocok untuk wisata kluarga di akhir tahun,jlnya juga bagus",5,12/30/2023 00:50:05
Pantai Karanggongso,Ulfa Kpm,,5,12/29/2023 22:22:21
Pantai Karanggongso,The Light Within,,5,12/28/2023 14:57:50
Pantai Karanggongso,Totok Budi Prasetyo,Nice beach ⛱️,5,12/26/2023 08:18:20
Pantai Karanggongso,Coretan_err Ummu Adzkia,"Masya Allah..ke pantai pasir putih karanggongso untuk berlibur.. pantai dg deburan ombak & air laut yg jernih serta pemandangan yg menakjubkan membuat mata, hati & pikiran kembali jernih stlah disibukkan dg aktivitas..",5,12/25/2023 13:34:53
Pantai Karanggongso,noviatin khasanah,,5,12/25/2023 08:45:09
Pantai Karanggongso,ramadhan adhy candra,"Banyak pengunjuk yang jorok, buang sampah sembarangan. Perlu diperbanyak tempat sampah, kasih denda buat pengunjung yg jorok",3,12/23/2023 23:06:20
Pantai Karanggongso,AHMAD QOSIM,Holiday bareng keluarga,4,12/22/2023 07:31:11
Pantai Karanggongso,Ilham Sadewa,Pantainya bagus. Rame. Ada beberapa pohon di bibir pantai jadi lumayan teduh.,5,12/11/2023 01:26:10
Pantai Karanggongso,Yayang Eni,Pantai yang aman banget buat bermain mandi dipantai,5,12/07/2023 04:57:58
Pantai Karanggongso,Angelina Viola Delphine Silaban,"Pantainya cukup bersih daripada sebelum-sebelumnya. Seperti biasa ada biaya untuk tiket masuk dan parkir. Banyak penjual makanan dan minuman di sekitar area, kalau di tempat wisata harga yang ditawarkan pasti sudah cukup mahal",5,12/07/2023 03:16:42
Pantai Karanggongso,bela BASTA Pengrajin Marmer,"Pemandangannya bagus dengan ombak yang tenang, banyak juga pepohonan yang rindang. Bisa sewa perahu untuk menikmati pemandangan dilautan. Harga sewa perahu juga terjangkau. Cocok untuk tempat wisata dengan keluarga ataupun teman",5,12/07/2023 02:09:25
Pantai Karanggongso,Dedik Suprastian,Rumah saya,5,11/27/2023 02:24:23
Pantai Karanggongso,Vashti Tia,,5,11/21/2023 01:07:50
Pantai Karanggongso,raning,tempatnya indahhh,5,11/16/2023 12:09:19
Pantai Karanggongso,kristian sandra wibawa,,5,11/12/2023 12:04:18
Pantai Karanggongso,Nanik Hariati,"Pantainya sejuk, banyak pepohonan rindang. Pemandangannya bagus, ombaknya tenang. Jadi ada persewaan perahu besar bagi yang berlibur bersama rombongan. Senang sekali bisa mengarungi lautan dengan perahu sembari menikmati keindahan pemandangan pantai yang dikelilingi gunung. Harga sewa perahu juga relatif terjangkau.",5,11/03/2023 12:39:31
Pantai Karanggongso,Rudi bening19,Tempatnya bagus dg kombinasi perbukitan menambah keindahan pantai,4,10/30/2023 23:55:52
Pantai Karanggongso,Edwin Herry Leksmana SA,"Padat pengunjungnya, sehingga dapat tempat parkir bus cukup jauh. Menu makanan yang rekomendasi disini ikan asap. Ada wisata perahu dan banana boat.",5,10/29/2023 13:00:26
Pantai Karanggongso,Lutfiana Mega,,3,10/28/2023 10:12:23
Pantai Karanggongso,Erni Rosita,,4,10/22/2023 02:53:53
Pantai Karanggongso,Fajar Achmad Mutiara,,5,10/20/2023 03:51:15
Pantai Karanggongso,Fitria Vitrianik,"MENURUT SAYA PANTAI NYA BAGUS
DAN OMBAK PANTAI TIDAK TERLALU PASANG JADINYA OMBAK NYA KECIL
YANG PALING AKU SUKA ADALAH PEMANDANGAN YANG SANGAT BAGUS
DAN BANYAK KAMAR MANDI,
JADI GAK USAH MENGANTRI",5,10/17/2023 12:26:43
Pantai Karanggongso,Rayap Pasar05,Indah sekali,5,10/16/2023 13:15:09
Pantai Karanggongso,muallimin albyhaqi,,5,10/14/2023 20:30:28
Pantai Karanggongso,Dani Setiawan,"Pantai bagus.. cuman kurang terjaga kebersihannya.. banyak sampah berserakan, ayo sama kita jaga dengan buang sampah pada tempatnya...",4,10/10/2023 09:12:25
Pantai Karanggongso,Rara Kediri,Kecewa berat Niat ngasi kejutan orang ke pantai karanggongso ga ketemu orang nya gara2 banner yg di pasang petugas ternyata ngarahnya ke simbaronce,1,10/08/2023 07:39:02
Pantai Karanggongso,Buyung Purnomo H,Rapi pantainya.,5,10/05/2023 08:46:10
Pantai Karanggongso,Heska Rudeboy,"Pantainya indah, bersih dan nyaman buat liburan..",5,09/28/2023 08:13:47
Pantai Karanggongso,Soep_ 0805,,5,09/27/2023 13:39:30
Pantai Karanggongso,Eviana Winata,"Fasilitas lumayan lengkap, parkir luas, Pelayanan ramah, savety 👌",5,09/24/2023 12:37:17
Pantai Karanggongso,Hana Caraka,"Pantainya bagus.. tapi pastikan datang ketika pasang ya.. soalnya kalau surut, pantainya berbatu, jadi ga kena air.
Pantai selatan tapi ngga begitu kencang ombaknya karena kehalang bukit-bukit.
Bagus.. kudu kesini buat healing",5,09/13/2023 23:38:03
Pantai Karanggongso,Didik Prayitno,"Pantainya bersih ,sewa prahu 8 orang 250rb,,alhamdulillah dapat harga murah",5,09/10/2023 23:06:20
Pantai Karanggongso,dzikri dian,Sip,5,09/03/2023 02:58:28
Pantai Karanggongso,mb Ez,Pantainya bersih,5,08/13/2023 04:47:59
Pantai Karanggongso,Nurma Risa,seru menarik buat me time sma keluarga,3,07/30/2023 15:49:57
Pantai Karanggongso,Rodiyah Anggraini,,5,07/28/2023 10:16:15
Pantai Karanggongso,Andreyas ahmad,,5,07/28/2023 07:14:00
Pantai Karanggongso,K pop Army,Sangat bagus dan indah sekali pemandangan nya,5,07/26/2023 12:50:53
Pantai Karanggongso,resta putri,baguuuuuussss bangeeeeet dari fotoku udah kelihatankan guys bisa buat foto foto cantik hehe ada naik perahu juga 150rb an rombongan sama bananan bot nya aku gk sempet naik karna cuaca puanas dan gk bawa bju ganti gengs,5,07/26/2023 05:03:45
Pantai Karanggongso,sa'iidatul abadiyah,"Sampai disana pas lagi mendung
Pasirnya, bukan pasir putih, sering ketemu sampah plastik yang keseret ombak
Biaya masuk 15k
Bisa naik kapal 20k/orang (worth to try)
Bebatuan besar, karang² banyak bulu babi di sela² lubangnya
Semoga pihak pengelola pantai lebih memperhatikan kebersihan Pantai karanggongso",3,07/10/2023 01:08:33
Pantai Karanggongso,susanti tanaya,Di lihat d gogle tdk d pungut tiket ternyata ada tiket per orang 15rb tambah kebersihan 5rb belum lagi parkirnya... Pantai banyak pengunjung tampak kotor,4,07/09/2023 07:23:06
Pantai Karanggongso,Arinda Fatika,Pemandangan baguss banget,4,07/02/2023 10:11:51
Pantai Karanggongso,Aisya Ayu,"Bila hari libur, datanglah pagi² sebelum jam 8 agar parkir mobilnya relatif mudah.
Pantainya (yg pasir putih) relatif bersih, sepertinya penduduk lokal punya kesadaran tentang pemeliharaan kebersihan dan mereka cukup ramah pada pengunjung.
Sarana dan prasarana wisata pantainya cukup bagus dengan penyewaan perahu dan banana boatnya.
Setelah mandi laut lalu bilas (mandi air tawar) juga murah hanya Rp.4000",5,07/02/2023 07:42:09
Pantai Karanggongso,Refandra Maulana,"Tempatnya sejuk airnya agak asin kamar mandinya juga bersih tapi aku bingung musholanya dimana?
Salam dari Mojokerto",5,07/02/2023 00:59:58
Pantai Karanggongso,Viona Salsabilla,,5,06/26/2023 16:48:10
Pantai Karanggongso,ririn kezia,Makanan semua murah2 pantai bersih ombak tenang,5,06/19/2023 02:38:21
Pantai Karanggongso,Firda Nihayatus,One of the must go destination in Trenggalek. A beach with white sand is locals' favorite. It's save for swimming on the shore only. The parking lot is not that large.,4,06/17/2023 03:16:10
Pantai Karanggongso,Ipunk Usy,"Pantainya kotor, pas pertemuan sungai laut dan aliran toilet..?!",2,06/16/2023 04:15:01
Pantai Karanggongso,Oemar Awaludin,,5,06/07/2023 13:32:50
Pantai Karanggongso,Jagone Sadewa,Tempat yang sangat indah🤩,5,06/07/2023 08:23:31
Pantai Karanggongso,Bayu Tirta,Tempat bersih dan apik,5,05/30/2023 14:45:45
