name,author_title,review_text,review_rating,review_datetime_utc
Senden Ngerit cave Kampak,ARKA STORY - the best couple,,5,03/31/2021 13:38:44
Senden Ngerit cave Kampak,gulang rinanto,Tempatnya indah dan bersih...,5,03/30/2021 14:26:00
Senden Ngerit cave Kampak,Akhmad Yani,Asyik medannya,5,03/29/2021 15:09:15
Senden Ngerit cave Kampak,Al Amin,,5,03/29/2021 11:03:44
Senden Ngerit cave Kampak,Citra Marmer Tulungagung,"tempat wisata alam yang sangat bagus. jalan jalan di sini sama dengan olah raga boss, naik turun tebing.",5,03/23/2021 07:17:54
Senden Ngerit cave Kampak,Ahsanul Farokhi,,5,03/21/2021 23:42:15
Senden Ngerit cave Kampak,Lukman Khakim,Bagus,5,03/14/2021 08:13:07
Senden Ngerit cave Kampak,Herada Mitsyumi Kyusuda (JZ13CKB),,5,03/02/2021 03:16:45
Senden Ngerit cave Kampak,rica rica,"udara segar,cocok untuk wisata keluarga",3,02/28/2021 08:33:34
Senden Ngerit cave Kampak,Saz Love,,5,02/24/2021 09:07:50
Senden Ngerit cave Kampak,Lendra Rahayu,tempat yg indah...sejuuuk..rindang...Allah maha besar.,4,02/24/2021 03:49:35
Senden Ngerit cave Kampak,Yudi Kriswanto Trenggalek,,5,02/13/2021 23:51:47
Senden Ngerit cave Kampak,Rizqi Baharuddin,,5,02/13/2021 02:06:03
Senden Ngerit cave Kampak,ipank cuy,Tempat oke,5,01/26/2021 22:42:15
Senden Ngerit cave Kampak,Mulyadi Computer,Goa yg sangat indah,5,01/18/2021 02:41:55
Senden Ngerit cave Kampak,Fariz Wibisono,"jalur mantap,cocok buat sepedahan",5,01/12/2021 06:04:29
Senden Ngerit cave Kampak,Khumaidah 04,Menakjubkan,5,01/10/2021 13:58:31
Senden Ngerit cave Kampak,Rio Dwi Putra Perkasa,"Keren banget , tempat ini dibuat sedemikian rupa memanfaatkan batu"" alam agar jadi labirin. Pokoknya recommended buat liburan bareng",5,01/07/2021 01:59:43
Senden Ngerit cave Kampak,Miftachul Salma Farichah,,5,12/27/2020 13:06:49
Senden Ngerit cave Kampak,FAHANIM FAHANIM,,5,12/26/2020 16:55:49
Senden Ngerit cave Kampak,Ibune Juangga,"Pemandangan asri.. medan cukup extream untuk sampai sungai dibawah ,but so far it's worth it.. 👍👍",4,12/26/2020 07:09:11
Senden Ngerit cave Kampak,Yohana Manurung,"Tempat yg bagus untuk cuci mataaa..
Airnya lagi tidak deras..
Sejuk dan seru untuk wisata gua",5,12/25/2020 14:46:48
Senden Ngerit cave Kampak,Ummu Raykhan,"Exotis banget ... goa dengan tebing2 yg sangat indah, bersih, ada sungai yg alirannya masuk kedalam bumi ... maa syaa Alloh .. luar biasa .. 👍👍👍👍",4,12/23/2020 01:24:58
Senden Ngerit cave Kampak,Aditya Rifqy,Tempatnya indah,4,12/20/2020 08:14:45
Senden Ngerit cave Kampak,Wahyu Subhanallah,Bagus,5,12/16/2020 13:49:35
Senden Ngerit cave Kampak,Bagas Yusuf,,4,12/16/2020 11:40:02
Senden Ngerit cave Kampak,Chandra Amit,,4,12/15/2020 22:21:38
Senden Ngerit cave Kampak,My Grab,,5,12/14/2020 12:43:44
Senden Ngerit cave Kampak,Badrussalam Badrussalam,,4,12/11/2020 12:54:13
Senden Ngerit cave Kampak,Ambar Wati,,2,12/09/2020 13:19:59
Senden Ngerit cave Kampak,Alvin Karunia,"Wisata yang indah dan edukatif, sejuk luas banyak spot foto. Tersedia warung makan minuman, cocok untuk refreshing sendiri maupun keluarga",5,12/08/2020 04:54:38
Senden Ngerit cave Kampak,alsuka am,Indah nan sejuk,5,12/04/2020 17:29:28
Senden Ngerit cave Kampak,Agus Arifin,,5,11/22/2020 11:06:13
Senden Ngerit cave Kampak,Wahyu Agus Firmanto,"Parkir luas, kebersihan area terjaga, oke pokoknya yang luar kota jangan lupa mampir kesini kalo ke Trenggalek.",5,11/20/2020 02:41:01
Senden Ngerit cave Kampak,JM mandiri,Cocok untuk keluarga,4,11/18/2020 02:53:31
Senden Ngerit cave Kampak,eddie purnomo,tempat yang pas buat foto,5,11/13/2020 08:35:37
Senden Ngerit cave Kampak,Dena Nasikha,"Bagus lah tempatnya, syg panas bgt udaranya",4,11/09/2020 07:17:42
Senden Ngerit cave Kampak,Aditya Ridho,,5,11/08/2020 10:40:41
Senden Ngerit cave Kampak,mella dpp,Suasana nya adem goanya banyak juga harus pinter nyari spot foto. Usahakan teman kamu pinter dalam pengambilan foto,4,11/07/2020 23:15:04
Senden Ngerit cave Kampak,Anton Fadjar Agung S,"Wisata yg indah, perlu promosi dr agar lebih dikenal",5,11/05/2020 10:52:13
Senden Ngerit cave Kampak,Kanza Guna,,5,11/03/2020 15:28:50
Senden Ngerit cave Kampak,Purnadi Purnadi,Bagus banget..,5,11/01/2020 12:43:01
Senden Ngerit cave Kampak,Abdul Kholiq,So beautiful,5,11/01/2020 06:57:26
Senden Ngerit cave Kampak,Wahyu Agung,,5,10/29/2020 07:54:16
Senden Ngerit cave Kampak,PUTRA IBRAHIMOV PARE,,5,10/27/2020 20:35:31
Senden Ngerit cave Kampak,masidrus janoko,"Sangat menarik dgn keindahan alam nya, tempat ini jg merupakan situs purbakala",4,10/27/2020 14:19:36
Senden Ngerit cave Kampak,BOGORAN CHANNEL,,5,10/25/2020 08:09:18
Senden Ngerit cave Kampak,Riendz Hendrawati,,5,10/25/2020 04:39:19
Senden Ngerit cave Kampak,Heni Efiana,Mantaf jiwa...,5,10/21/2020 09:28:54
Senden Ngerit cave Kampak,Aditya Budi,Sangat indah untuk dikunjungi oleh para wisatawan,5,10/10/2020 06:52:11
Senden Ngerit cave Kampak,Adi Sumarno,Bagus tempatnya. Kaya kembali ke jaman purba,4,10/09/2020 22:13:03
Senden Ngerit cave Kampak,jhonaPaul Chanel Mak Lina,,4,09/29/2020 22:30:05
Senden Ngerit cave Kampak,ivanka putri,Indah bgt,5,09/29/2020 16:21:13
Senden Ngerit cave Kampak,Nuning Kristinawati,"Dr sini kita bisa liat sejarah putri dr sebuah kerajaan yg lagi bertapa..sehingga jd sakti,welas asih...pokok ad unsur sejarah ny..jd qt gag hnya jalan2 dr sini qt bisa bljar sejarah masa lalu...aseekk utk di kunjungi..👌👌",5,09/27/2020 14:46:49
Senden Ngerit cave Kampak,Brian Bre Adam,,5,09/20/2020 15:11:13
Senden Ngerit cave Kampak,Fahrudin Misky,"Istimewa,masih asri n alami..cocok buat me-recharge energi di sela-sela kepadatan rutinitas",5,09/20/2020 12:20:38
Senden Ngerit cave Kampak,sayekti megarani,"Adem banget,, kalo kesini kalian bisa dpt spot foto banyak yg bagus bagus.. Dan plusnya bisa sekalian olahraga 🤭",5,09/14/2020 14:31:07
Senden Ngerit cave Kampak,Jerry Can,,5,09/12/2020 04:00:44
Senden Ngerit cave Kampak,agus ismail,,5,09/10/2020 07:42:32
Senden Ngerit cave Kampak,Alfa Alfi Humaidah,Menyenangkan.... Awale agak takut juga . Tapi ternyata asyik,5,09/08/2020 07:08:34
Senden Ngerit cave Kampak,Ipunk setiadi,"Ngerit stone park,,bagus dan indah pemandangannya,alami dari alam",5,09/07/2020 04:25:45
Senden Ngerit cave Kampak,Safwan Andhi Sasmita,Lumayan nyaman buat liburan,4,09/06/2020 08:57:29
Senden Ngerit cave Kampak,Alexza WPM,Tenpatnya seru,5,09/02/2020 13:52:31
Senden Ngerit cave Kampak,zizah tinto,,5,08/23/2020 04:14:11
Senden Ngerit cave Kampak,kenlis setyorini widowati,Cukup bersih n asri...mungkin perlu tambahan utk tempat main anak dan jg perlu depot/warung makan,5,08/20/2020 08:30:57
Senden Ngerit cave Kampak,EHA GUMELAR,Kerenn,4,08/01/2020 02:51:14
Senden Ngerit cave Kampak,gnaro nade,,4,07/25/2020 11:11:42
Senden Ngerit cave Kampak,Elle Elle,,1,07/22/2020 11:23:14
Senden Ngerit cave Kampak,Sugeng Priyanto,Rapi,4,07/18/2020 02:30:18
Senden Ngerit cave Kampak,Lina Ramadani Putri,,2,07/18/2020 00:03:33
Senden Ngerit cave Kampak,Helmy Elmashi,Jos,5,07/13/2020 02:20:57
Senden Ngerit cave Kampak,Misbakhul Munir,"Tempatnya sejuk masih alami,",4,07/12/2020 04:34:49
Senden Ngerit cave Kampak,Ain El fuad,Cilok dan sodanya enak,5,07/10/2020 05:32:39
Senden Ngerit cave Kampak,Anang Kun,,5,07/08/2020 07:04:32
Senden Ngerit cave Kampak,Fandy Alfian Chaniago,,5,07/08/2020 06:54:19
Senden Ngerit cave Kampak,Moch Suwandi,Sangat indah posisi dekat pegunungan,4,07/07/2020 13:58:44
Senden Ngerit cave Kampak,Frizma Susanto,"Masih alami,sejuk dan hening",3,06/27/2020 10:41:45
Senden Ngerit cave Kampak,Wawan Iswanto,,4,06/24/2020 09:48:03
Senden Ngerit cave Kampak,Arie Kingking king,,4,06/20/2020 13:55:47
